job_id,source,title,company,location,state,description,apply_url,source_url,posted_at,salary,score,reasons,first_seen_at,last_seen_at,notify_count,bucket,recommended_action,source_rank
05b1655c6fcbf64b271d733d,jsearch,Identity & Asset Data Analyst Intern,AXA,"Puchong, Selangor",Selangor,"AXA is offering an exciting internship opportunity for a Data Analyst in Puchong, Malaysia. As part of our Identity Global Products team, you will manage master data related to identity products and assist in enhancing reports for monitoring and analysis. Ideal candidates are currently enrolled in a Bachelor’s program in IT or related fields and possess familiarity with data management principles and reporting tools. We emphasize equal opportunities and promote diversity and inclusion in our workplace.",https://my.trabajo.org/job-2267-07fa9ae5193943631fcc1d2e8cb6e8cb,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DYMbJyKgRUwzPA515AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-10T00:00:00.000Z,,42,bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data analyst intern; analytics skill match: reporting; location priority: Selangor; priority city: Puchong; date not stated; keep for manual confirmation; Tier-2 established company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: reporting; posted within 14 days; may target Masters-level candidate,2026-06-13T06:29:44+00:00,2026-06-14T08:47:25+00:00,0,C_MASS_APPLY,Mass-apply if role/location is acceptable.,0
488be21b4aaf0327cd3b173f,jsearch,Remote ROC Dashboard Engineer Intern,1850 Micron Memory Malaysia SD,"George Town, Penang",Penang,"1850 Micron Memory Malaysia SD is looking for a specialist to develop a ROC dashboard that consolidates real-time manufacturing data. The role involves designing, building, and enhancing the dashboard for monitoring equipment and system status.

Candidates should have a background in Engineering or Computer Science and relevant programming experience. The position offers the opportunity to work with key operational KPIs and integrative visualizations.
#J-18808-Ljbffr",https://my.jooble.org/jdp/-8747709347269496002,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DApUqqan0CInA0cigAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-10T00:00:00.000Z,,42,bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: dashboard; analytics skill match: dashboard; location priority: Penang; priority city: George Town; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; resume skill fit: dashboard; posted within 14 days,2026-06-13T06:29:44+00:00,2026-06-14T08:47:25+00:00,0,C_MASS_APPLY,Mass-apply if role/location is acceptable.,0
58be00c18367bfbd3143267e,jsearch,Cost Analytics Intern: Drive Data-Driven Savings,SPX Express,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,"A logistics company in Kuala Lumpur is seeking a candidate pursuing a Bachelor's degree in a relevant field to assist in identifying cost improvement opportunities. Responsibilities include analyzing data to drive insights, proposing action plans, and tracking key metrics. The ideal candidate should possess strong analytical skills, interpersonal communication, and a detail-oriented attitude to thrive in a fast-paced environment.",https://my.trabajo.org/job-2267-9d4ca3be9015e381df7ee7a035674cb2,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DpRYddrxB-TSwqjqlAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-09T00:00:00.000Z,,42,bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: analytics; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: analytics; posted within 14 days,2026-06-13T06:29:44+00:00,2026-06-14T08:47:25+00:00,0,C_MASS_APPLY,Mass-apply if role/location is acceptable.,0
18333796255ee915da4a8a3a,jsearch,Automation Intern: Build AI,Roche,"Petaling Jaya, Selangor",Selangor,"Roche is seeking an Automation Intern to join the Data Science & Automation team in Petaling Jaya, Malaysia. This internship provides a hands-on learning experience with automation technologies, enabling you to contribute to ongoing initiatives that enhance operational efficiency. Ideal candidates are curious about technology, capable of simplifying complex ideas, and ready to learn about data-driven solutions. The role offers mentorship, global exposure, and a flexible working environment that fosters personal development.",https://my.trabajo.org/job-2267-2675c6b2b0031dccbf348fe57e7674a1,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DxWohU2gOQcqUXcKCAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-08T00:00:00.000Z,,42,bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: data science; location priority: Selangor; priority city: Petaling Jaya; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; posted within 14 days,2026-06-13T06:29:44+00:00,2026-06-14T08:47:25+00:00,0,C_MASS_APPLY,Mass-apply if role/location is acceptable.,0
76f94f726c8b5c37805cf3de,jsearch,Power BI & Service Operations Analytics Intern,Abbott Laboratories,Malaysia,Malaysia,"A leading healthcare company is seeking an intern for data analysis and Power BI dashboard creation. The role involves developing dashboards to visualize service operations and inventory analytics, analyzing service performance data, and assisting with revenue tracking. The ideal candidate should be an undergraduate or diploma student in Data Analytics, Business, Engineering, or a related field with basic to intermediate Power BI and strong Excel skills. This position is based in Malaysia, offering a unique opportunity to gain hands-on experience in a service environment.
#J-18808-Ljbffr",https://my.jooble.org/jdp/7973864261446382249,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DWkTM0TG4Bke3z6w5AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-06T00:00:00.000Z,,42,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern, operations analytics intern; analytics skill match: excel, power bi, dashboard, analytics; location priority: Malaysia; date not stated; keep for manual confirmation; Tier-2 established company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, power bi, dashboard; posted within 14 days; negative keyword: lead",2026-06-13T06:29:44+00:00,2026-06-14T08:47:25+00:00,0,C_MASS_APPLY,Mass-apply if role/location is acceptable.,0
45aa90ba465105897896dc45,jsearch,Data Analyst Internship,ROSEN,"Shah Alam, Selangor",Selangor,"Location: Shah Alam

Apply now

What you can expect

ROSEN Asia Pacific is looking for an Internship or Practical Student, who wants to learn and experience our working environment and at the same time, provides technical knowledge to the student in analyzing inspection data as well as merge, compare, validate and report analysis results in accordance with the project requirements.

• Interns will be attached to Evaluations Department

• A very good training ground to be trained in data analysis, reporting, and validate analysis results.

• Day-to-day task involves, assisting data analyst in their analysis work (report preparation, data archieving, data downloads, data report uploading into the cloud)

• Opportunity to collaborate with internal stakeholders during tasks involves.

What you will bring
• A Bachelor’s degree in Engineering (or currently pursuing one).

• Availability to begin in April 2026 and commit to a 6‑month internship period.

• A strong interest in data analysis, reporting, and validation work.

• Willingness to learn, adapt, and collaborate with internal stakeholders across various functions.

• A positive attitude and openness to growth within a dynamic, people‑focused, family‑oriented workplace culture.

• Curiosity, responsibility, and the motivation to contribute to meaningful projects that support business operations.

What we offer The function enables you to become part of the team of ROSEN Asia Pacific, an organization that serves the Oil and Gas industry with state-of-the-art-technologies.
Well-structured training program curated by global SME’s for you to complete your certifications.
You will work with a national and international, dynamic, and service-minded team that continuously strives for market leadership in the industries we serve.

Others benefits package that we offer :

• Medical and Annual Leaves

• Transportation Allowances

• Free Parking

• An open corporate culture in which it is fun to contribute its own ideas and commitment.

Who we are
The ROSEN Group is a leading global provider of cutting-edge solutions in all areas of the integrity process chain. Since its beginnings as a one-man business in 1981, ROSEN has grown rapidly and is today a technology group that operates in more than 110 countries with over 4,000 highly qualified employees.
ROSEN’s products and services

• Inspection of critical industrial assets to ensure reliable operations of the highest standards and effectiveness

• Customized engineering consultancy providing efficient asset integrity management

• Production and supply of customized novel products and systems

• Market-driven, topical state-of-the-art research and development providing “added-value” products and services

For more information about the ROSEN Group, go to www.rosen-group.com.
Do you have any questions?
Anna Song

Recruitment",https://bebee.com/my/jobs/data-analyst-internship-rosen-shah-alam-selangor--theirstack-686002338,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DV8PK8kIi4LpW0AVfAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-05-17T00:00:00.000Z,,42,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data analyst intern, data analyst internship; analytics skill match: reporting; location priority: Selangor; priority city: Shah Alam; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: reporting; posted within 45 days; negative keyword: lead",2026-06-13T06:29:44+00:00,2026-06-14T08:47:25+00:00,0,C_MASS_APPLY,Mass-apply if role/location is acceptable.,0
d0239bac40c990912af77c8d,jsearch,Internship - Data,BATERIKU (M) SDN BHD,"Shah Alam, Selangor",Selangor,"Job Details: - Full Time - SHAH ALAM - TECH - Currently pursuing a degree in Data Science, Statistics, Computer Science, or a related field. About the role?: Key Responsibilities: Data Cleaning: Identify and correct data errors, remove duplicates, and format raw data for consistency and usability.- Table Mapping: Analyze and understand relationships between data tables to support better data structure and integration.- Dashboard Support: Work with the team to prepare clean, structured data for reporting dashboards, ensuring accuracy and clarity in insights.Requirements: - Currently pursuing a degree in Data Science, Statistics, Computer Science, or a related field.",https://my.trabajo.org/job-3400-347541ba313f65a3ac8317a918d216e1,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DLoGmwZNvV7fCF7YFAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-09T00:00:00.000Z,,42,"bucket: C_MASS_APPLY; internship/practical training role; adjacent analytics role keyword: dashboard, data science; analytics skill match: dashboard, reporting, statistics; location priority: Selangor; priority city: Shah Alam; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: dashboard, reporting, statistics; posted within 14 days; possible non-Malaysia noise; verify manually",2026-06-13T06:29:44+00:00,2026-06-14T08:47:25+00:00,0,C_MASS_APPLY,Mass-apply if role/location is acceptable.,0
eab202f9be408d8d2946afe9,jsearch,"Credit Analytics Intern — Growth, Training",Afterschool,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,"A dynamic technology-driven company in Kuala Lumpur is looking for a Credit Intern. In this role, you will conduct credit analysis and support decision-making processes. Candidates should possess strong problem-solving and organizational skills, and a high school diploma or university degree is required. This full-time internship offers a monthly compensation of MYR 1,200, along with opportunities for growth and a supportive team environment.",https://my.trabajo.org/job-2267-ab9b53cd82a56dd86bd22e3a985c3fe3,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DEVFSiy8OtejnMYKPAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-08T00:00:00.000Z,,42,bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: analytics; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: analytics; posted within 14 days,2026-06-13T06:29:44+00:00,2026-06-14T08:47:25+00:00,0,C_MASS_APPLY,Mass-apply if role/location is acceptable.,0
1fa353f092b8a82878511eb3,jsearch,"Credit Analytics Intern — Growth, Training & Team Culture",Afterschool,Federal Territory of Kuala Lumpur,Kuala Lumpur,"A dynamic technology-driven company in Kuala Lumpur is looking for a Credit Intern. In this role, you will conduct credit analysis and support decision-making processes. Candidates should possess strong problem-solving and organizational skills, and a high school diploma or university degree is required. This full-time internship offers a monthly compensation of MYR 1,200, along with opportunities for growth and a supportive team environment.
#J-18808-Ljbffr",https://kualalumpur.my.expertini.com/job/credit-analytics-intern-growth-training-team-culture-kuala-lumpur-afterschool-386-3737659/,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DgZhAzh_5QgfSEgfiAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-09T00:00:00.000Z,,42,bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: analytics; location priority: Kuala Lumpur; priority city: Kuala Lumpur; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: analytics; posted within 14 days,2026-06-13T06:29:44+00:00,2026-06-14T08:47:25+00:00,0,C_MASS_APPLY,Mass-apply if role/location is acceptable.,0
07a6c343dcc85dcbb8cf5129,jsearch,Packaging Yield Analytics Intern,Sandisk,Penang,Penang,"Sandisk is offering an internship in Batu Kawan, Malaysia, for a student to develop a yield application/system to improve yield analytics. The role involves collaborating with engineering stakeholders and automating data extraction and visualization. Essential qualifications include a Bachelor’s or Master’s degree in Computer Science, programming skills in Python and SQL, and strong documentation and communication skills. This role is an excellent opportunity to gain experience in data engineering concepts and cross-functional collaboration.",https://my.trabajo.org/job-2267-56855eb064319c8877bd4583cf50a05c,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DSPtTwmY_y_Yrl8a5AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-12T00:00:00.000Z,,42,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: analytics intern; analytics skill match: excel, sql, python, analytics; location priority: Penang; priority city: Batu Kawan; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, sql, python; posted within 3 days; may target Masters-level candidate",2026-06-13T06:29:44+00:00,2026-06-14T08:47:25+00:00,0,C_MASS_APPLY,Mass-apply if role/location is acceptable.,0
65cce9960dffa24e5b730ac2,jsearch,Social Media Data Analyst Intern — Insights & Analytics,Enzee Integrated Sdn Bhd,Selangor,Selangor,"A dynamic data analytics firm is offering an internship for a Social Media Data Analyst in Malaysia, Selangor. The intern will assist in data mining, market research, and reporting to derive insights from business and marketing data. Key qualifications include a pursuit of a Bachelor’s degree, proficiency in data analysis tools, and strong communication skills. Benefits include annual leave and other allowances, making this an opportunity for enthusiastic learners in a fast-paced environment.
#J-18808-Ljbffr",https://en-my.whatjobs.com/jobs/social-media-data-analyst-intern/selangor?id=26372245,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DDi_xmRzNpEu1gN-FAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-05-31T00:00:00.000Z,,42,"bucket: C_MASS_APPLY; internship/practical training role; core role keyword: data analyst intern; analytics skill match: reporting, analytics; location priority: Selangor; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: reporting, analytics; posted within 14 days",2026-06-10T04:55:58+00:00,2026-06-14T08:47:25+00:00,0,C_MASS_APPLY,Mass-apply if role/location is acceptable.,0
16b8fbab44534ae9112a91fa,jsearch,People Analytics & Reporting Intern,Funding Societies | Modalku Group,Anywhere,Malaysia,"Funding Societies | Modalku is the largest SME digital financing platform in Southeast Asia. We are licensed in Singapore, Indonesia, Thailand, and registered in Malaysia. We are backed by Sequoia India and Softbank Ventures Asia Corp amongst many others and provides business financing to small and medium-sized enterprises (SMEs), which is crowdfunded by individual and institutional investors. And here at Funding Societies | Modalku we live by our core values:
• Serve with Obsession: Build win-win relationships for the long-term by having a customer obsession.
• Grow Relentlessly: Strive to become our best, most authentic selves.
• Enable Teamwork, Disable Politics: Only by forging togetherness, we help each other succeed.
• Test Measure Act: Stay curious and reinvent ourselves, through innovation and experimentation.
• Focus on Impact: Create impact through bias for action and tangible results.

We are looking for a People Analytics & Reporting Intern to support our People Experience (HR) team in building stronger reporting, data insights, and automation across our regional organisation.

Important note about this internship:

A large part of this role involves hands-on data work such as cleaning datasets, maintaining reports, updating dashboards, and improving reporting processes. This role is ideal for someone who enjoys working deeply with numbers, organising messy data, and building structured reports that help teams make better decisions.

If you are interested in HR analytics, data-driven decision making, and process automation, this internship will provide valuable real-world exposure.
What you will be doing:

Key responsibilities include:
• Clean, organize, update and validate HR datasets to ensure reporting accuracy
• Maintain and improve People analytics reports and dashboards for internal stakeholders
• Support the team in building automated reporting processes to reduce manual work
• Assist in preparing people metrics, hiring reports, and workforce insights
• Work with large datasets using Excel / Google Sheets
• Help identify opportunities to improve data structure, reporting workflows, and dashboards
• Support ad-hoc data analysis and reporting projects across the People team
• Document processes to ensure consistent reporting standards

What we are looking for:

Must Have
• Currently pursuing or recently completed a degree in Data Analytics, Data Science, Statistics, Engineering, Business Analytics, Economics, or related fields
• Strong interest in data, analytics, and reporting
• Strong proficiency in Excel or Google Sheets (formulas, data organization, basic analysis)
• Comfortable working with large datasets and numbers
• Strong attention to detail and ability to maintain data accuracy

Good to Have
• Exposure to HR analytics, reporting, or general data analytics
• Experience with data visualization tools (Tableau, Power BI, Looker, etc.)
• Experience working with dashboards or automation tools
• Proficient in Python, SQL or R

What you will gain:
• Hands-on exposure to real-world People Analytics
• Experience working with large HR datasets and dashboards
• Opportunity to improve data reporting and automation processes
• Exposure to how data drives HR and business decisions in a fast-growing fintech company

Internship requirements:
• Available full-time for preferably 6 months
• Strong willingness to learn, experiment, and work with data
• Comfortable working in a fast-paced, collaborative environment

If you’re passionate about turning data into insights and improving processes through analytics, we’d love to hear from you.
• Flexible working - We believe in giving back the control of work & life to our people. We trust our people and love to provide the space to accommodate each and everyone's working style and personal life.
• Mental health and wellness - We understand that our team productivity is directly linked to our mental and physical health. Hence we organize org-wide fitness initiatives and engage partners to provide well-being coaching.
• Tech support - We provide a company laptop for our employees and the best possible support for the right equipment/tools to enable high productivity.

Interested to know more about us? Learn about our Stories here.",https://apply.workable.com/fundingsocieties/j/D2D5E9B706,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DWC4PhOLuOn8JbQixAAAAAA%3D%3D&vssid=jobs-detail-viewer,,,41,"bucket: D_LOW_PRIORITY; internship/practical training role; core role keyword: reporting intern; analytics skill match: excel, sql, power bi, tableau; location priority: Malaysia; longer internship may still be acceptable; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; source host: apply.workable.com; student/entry-level friendly; resume skill fit: excel, sql, power bi; posting date unknown; possible non-Malaysia noise; verify manually",2026-06-13T12:24:50+00:00,2026-06-14T08:47:25+00:00,0,D_LOW_PRIORITY,Ignore unless manually relevant.,1
2f6b9833edf765687564938d,jsearch,"Intern, Business Performance & Risk Analytics",Petronas Ventures,Malaysia,Malaysia,"A leading energy and technology firm is offering an internship in Business Performance and Risk Management. The candidate will assist with data collection, maintain dashboards, and support promotional activities. This internship provides a unique opportunity to gain practical experience while pursuing a degree in a related field. Strong organizational skills and proficiency in Microsoft Office are essential. Ideal for students eager to learn in a dynamic corporate setting.
#J-18808-Ljbffr",https://my.jooble.org/jdp/-3823109116549883070,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DmKFSEhMHvFkdVMFJAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-11T00:00:00.000Z,,41,"bucket: D_LOW_PRIORITY; internship/practical training role; adjacent analytics role keyword: dashboard, risk analytics, analytics; analytics skill match: dashboard, analytics; location priority: Malaysia; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: dashboard, analytics; posted within 3 days; negative keyword: lead",2026-06-14T08:47:25+00:00,2026-06-14T08:47:25+00:00,0,D_LOW_PRIORITY,Ignore unless manually relevant.,0
f014d5ba0ec927b3c89e5ac4,jsearch,"Supply Chain Intern — Analytics, Dashboards & Projects",Plexus Corp.,"George Town, Penang",Penang,"Plexus Corp. is seeking an Intern - Supply Chain in Penang, George Town to support Supply Chain management activities. Key responsibilities include assisting with data analysis, delivering metrics, and contributing to process improvement initiatives. Ideal candidates are pursuing a career in Supply Chain and possess strong communication and analytical skills, along with proficiency in Google Workspace and MS Office applications. This role provides opportunities for development and career exploration within the organization.
#J-18808-Ljbffr",https://georgetown.my.expertini.com/job/supply-chain-intern-analytics-dashboards-projects-george-town-plexus-corp-386-4243956/,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DJsoKGfuGKie-pUa7AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-12T00:00:00.000Z,,41,"bucket: D_LOW_PRIORITY; internship/practical training role; adjacent analytics role keyword: dashboard, analytics; analytics skill match: dashboard, analytics; location priority: Penang; priority city: George Town; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; resume skill fit: dashboard, analytics; posted within 3 days",2026-06-13T23:51:52+00:00,2026-06-14T08:47:25+00:00,0,D_LOW_PRIORITY,Ignore unless manually relevant.,0
09e266cbde7045d0be275776,jsearch,EA Enablement & Utilization Intern — Data & Training,Micron Technology,Penang,Penang,"Micron Technology in Batu Kawan, Malaysia is seeking an intern for the Enclosure Attach automation project. The role involves establishing structured tracking for EA utilization, and preparation of performance dashboards and training readiness trackers. Candidates should have a background in EHS Engineering, IT, or Computer Science, and exhibit strong data analysis skills. This internship offers hands-on experience in manufacturing operations as part of a cross-functional team.
#J-18808-Ljbffr",https://my.expertini.com/job/ea-enablement-utilization-intern-data-training-batu-kawan-micron-technology-386-4243679/,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DzSpM2XtFEcRK1e1GAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-04T00:00:00.000Z,,41,bucket: D_LOW_PRIORITY; internship/practical training role; adjacent analytics role keyword: dashboard; analytics skill match: dashboard; location priority: Penang; priority city: Batu Kawan; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; resume skill fit: dashboard; posted within 14 days,2026-06-13T23:51:52+00:00,2026-06-14T08:47:25+00:00,0,D_LOW_PRIORITY,Ignore unless manually relevant.,0
6e353830a9ad68b1f9a2337b,jsearch,"Business Analyst Intern: Learn, Collaborate, Impact",iFAST,"Kuala Lumpur, Federal Territory of Kuala Lumpur",Kuala Lumpur,"iFAST in Kuala Lumpur is looking for a candidate who is either pursuing or has a Bachelor’s Degree in Computer Science or Information Technology. The role involves working closely with project teams to gather and analyze user requirements, document necessary specifications, and assist in testing. This position is available for a duration of 3 or 6 months, focusing on effective user collaboration and UAT to ensure delivery quality.",https://my.trabajo.org/job-2267-6fda1b78da28e2a3b88b8f331307afec,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3Dm_OCGtwCwebP7GDrAAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-10T00:00:00.000Z,,41,bucket: D_LOW_PRIORITY; internship/practical training role; core role keyword: business analyst intern; location priority: Kuala Lumpur; priority city: Kuala Lumpur; longer internship may still be acceptable; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; posted within 14 days,2026-06-13T17:08:24+00:00,2026-06-14T08:47:25+00:00,0,D_LOW_PRIORITY,Ignore unless manually relevant.,0
376c7714c2d7832432d4f48e,jsearch,Analyst Intern,WatchfulEyes,"Petaling Jaya, Selangor",Selangor,"Role Description This is an on-site internship role as an Analyst Intern located in Petaling Jaya. The Analyst Intern will be responsible for analyzing data, identifying patterns and trends, and communicating insights. The Analyst Intern will work with the team to develop and implement strategies to mitigate risks and improve overall security. Qualifications - Analytical and problem-solving skills - Proficiency in Microsoft Office, especially Excel and PowerPoint - Ability to analyze and visualize data using tools - Understanding of information security concepts and technology - Excellent written and verbal communication skills - Ability to work independently and as part of a team - Experience with programming languages such as Python or R is a plus Other Requirements - Preferably from KL or Selangor - Willing to work in IT (a degree in computer science is not required) - Final year student or graduated - Ready to step in after the internship Job Type: Internship Salary: RM500.00 - RM700.00 per month Schedule: - Fixed shift - Monday to Friday Ability to Commute: - Petaling Jaya (required)",https://my.trabajo.org/job-3400-6778c19ebf00adea711cbf2eee59e050,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DS0Wpm-4lyduktMk0AAAAAA%3D%3D&vssid=jobs-detail-viewer,2026-06-08T00:00:00.000Z,,41,"bucket: D_LOW_PRIORITY; internship/practical training role; analytics skill match: excel, python; not clearly data/analytics role; location priority: Selangor; priority city: Petaling Jaya; date not stated; keep for manual confirmation; Tier-1 target company; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, python; posted within 14 days",2026-06-13T17:08:24+00:00,2026-06-14T08:47:25+00:00,0,D_LOW_PRIORITY,Ignore unless manually relevant.,0
095f550dbaa8408b41a48614,jsearch,Data Analytics Intern,QL Resources Berhad,"Shah Alam, Selangor",Selangor,"Company
Name: QL Corporate Services Sdn Bhd

Work Location: Shah Alam, Selangor

Position Title: Data Analytics Intern

Internship for Science, Technology, Engineering, or Mathematics (STEM) Students (focus in BI, Data Analytics or Data Engineering)

Why join us?

• 4-6 months internship period of exciting hands-on learning and development opportunities awaits you.

• You will have the chance to demonstrate your ability and capability in a real-world working place, where you can develop and build upon skills that can help you in future employment opportunities.

How will you benefit?
Gain a Holistic Understanding Of The Operations In The BI Team By Supporting Transformative Initiatives In Data Analysis And Data Engineering, Including

• Building and maintaining pipelines to ingest data from various data sources into a data warehouse / lakehouse.

• Building datasets and tables for stakeholders for stakeholders to connect to and build from.

• Transforming data into reusable analytics assets – datasets, reports, pipelines, and notebooks – in the curated layer of the Lakehouse and Data Warehouse.

• Hands-on experience working with Microsoft Fabric.

• Learn about the world of work and experience first-hand what it’s like to work in an office, interact with supervisors and colleagues, and handle internal customers.

• Internship allowance of RM 1,000 per month.

This role is the right fit for you, if you are/have:

• Currently in their final year, final semester studying Bachelor’s/Master’s Degree in Science, Technology, Engineering, or Mathematics (STEM) or equivalent.

• Candidates with these certifications have an added advantage: Microsoft Certified: Power BI Data Analyst Associate or Microsoft Certified: Fabric Analytics Engineer Associate

• Interest in business intelligence, data analytics, or data engineering role.

• Basic knowledge with role-based access control (RBAC), data security, and governance.

• Excellent communication skills in written and spoken English and BM.

• Proactive and motivated individual, who is always eager to learn and grow.

• Able to work independently and is a good team player.

• Have own transport and willing to be based in Bukit Jelutong, Shah Alam.

• Note – Please provide following details during application:

• Course of study /CGPA / Year & Semester:

• Internship period (start to end date):

• Describe your interest and experience in business intelligence, data analytics, or data engineering.

• Do you have own transport and willing to be based at our HQ in Shah Alam?

Interested applicants who send in updated resumes, internship letters, academic transcripts and provide the above info will be given priority to have their applications processed faster.
Email: careers@ql.com.my",https://bebee.com/my/jobs/data-analytics-intern-ql-resources-berhad-shah-alam-selangor--theirstack-663728744,https://www.google.com/search?q=jobs&gl=my&hl=en&udm=8#vhid=vt%3D20/docid%3DIFWWfYrAn2wtxHz2AAAAAA%3D%3D&vssid=jobs-detail-viewer,,,41,"bucket: D_LOW_PRIORITY; internship/practical training role; core role keyword: data analytics intern, analytics intern; analytics skill match: excel, power bi, analytics, business intelligence; location priority: Selangor; priority city: Shah Alam; longer internship may still be acceptable; date not stated; keep for manual confirmation; small/unknown company kept for mass-apply strategy; has apply link; aggregator/low-signal source; manually verify before applying; student/entry-level friendly; resume skill fit: excel, power bi, analytics; posting date unknown; possible non-Malaysia noise; verify manually; may target Masters-level candidate",2026-06-13T17:08:24+00:00,2026-06-14T08:47:25+00:00,0,D_LOW_PRIORITY,Ignore unless manually relevant.,0
